Estimate	Std. Error	z value	Pr(>|z|)	var	inv	vars	converged
0	0	-0.606294095065687	0.544319479040879	precipitation	X1_global_1	popdens + maxtemp + mintemp + precipitation + precseason + tempseason	TRUE
0	0	-0.0866071312878496	0.930983797255143	precseason	X1_global_1	popdens + maxtemp + mintemp + precipitation + precseason + tempseason	TRUE
0	0	-0.70064355759997	0.483525488203967	tempseason	X1_global_1	popdens + maxtemp + mintemp + precipitation + precseason + tempseason	TRUE
-1.4681	3.7847	-0.387899120373065	0.698090689103999	(Intercept)	X1_global_1	popdens + maxtemp + mintemp + precipitation + tempseason	TRUE
0	0	-0.451987185432993	0.651278214130496	popdens	X1_global_1	popdens + maxtemp + mintemp + precipitation + tempseason	TRUE
0	0	0.447804043278436	0.654294625117226	maxtemp	X1_global_1	popdens + maxtemp + mintemp + precipitation + tempseason	TRUE
0	0	-0.459806941781751	0.645654800093415	mintemp	X1_global_1	popdens + maxtemp + mintemp + precipitation + tempseason	TRUE
0	0	-0.627408808840599	0.530391295010746	precipitation	X1_global_1	popdens + maxtemp + mintemp + precipitation + tempseason	TRUE
0	0	-0.752897827275401	0.451511313869339	tempseason	X1_global_1	popdens + maxtemp + mintemp + precipitation + tempseason	TRUE
0	0	-0.115824873975388	0.907791336606078	(Intercept)	X1_global_1	popdens + mintemp + precipitation + tempseason	TRUE
0	0	-0.50067733969851	0.616598222596605	popdens	X1_global_1	popdens + mintemp + precipitation + tempseason	TRUE
0	0	-0.203793916380711	0.838514547104914	mintemp	X1_global_1	popdens + mintemp + precipitation + tempseason	TRUE
0	0	-0.867692447883272	0.38556272128858	precipitation	X1_global_1	popdens + mintemp + precipitation + tempseason	TRUE
0	0	-0.611825279894064	0.540653362123424	tempseason	X1_global_1	popdens + mintemp + precipitation + tempseason	TRUE
-0.7823	1.3749	-0.569022826594642	0.569340649118127	(Intercept)	X1_global_1	popdens + precipitation + tempseason	TRUE
0	0	-0.526031108242878	0.598866593102698	popdens	X1_global_1	popdens + precipitation + tempseason	TRUE
0	0	-0.852912671405239	0.39370773419832	precipitation	X1_global_1	popdens + precipitation + tempseason	TRUE
0	0	-0.679254971949176	0.496976321574082	tempseason	X1_global_1	popdens + precipitation + tempseason	TRUE
-0.9743	1.3516	-0.720831576683336	0.471013145003985	(Intercept)	X1_global_1	precipitation + tempseason	TRUE
0	0	-0.80776808336356	0.419224101746419	precipitation	X1_global_1	precipitation + tempseason	TRUE
0	0	-0.623736887090019	0.532800393903439	tempseason	X1_global_1	precipitation + tempseason	TRUE
