File LD Dist value ci_l ci_u
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 3425.55955955956 0.0971272610610259 0.0760426972461834 0.121303424800336
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 3455.33833833834 0.096785208155132 0.0758528016466509 0.120807838408786
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 3485.11711711712 0.096448392235158 0.0756659663628332 0.120319392220559
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 3514.8958958959 0.0961166936496386 0.0754821179186049 0.11983793252442
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 3544.67467467467 0.0957899963708224 0.0753011851736205 0.119363309998503
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 3574.45345345345 0.0954681878583523 0.0751230992311539 0.118895379554556
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 3604.23223223223 0.09515115892906 0.0749477933502716 0.118434000188774
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 3634.01101101101 0.0948388036325552 0.0747752028621013 0.117979034838903
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 3663.78978978979 0.0945310191323115 0.0746052650899756 0.117530350247301
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 3693.56856856857 0.0942277055919675 0.0744379192732431 0.117087816829675
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 3723.34734734735 0.0939287660665777 0.0742731064945519 0.116651308549226
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 3753.12612612613 0.0936341063985646 0.0741107696104216 0.116220702795921
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 3782.9049049049 0.0933436351181342 0.0739508531849318 0.115795880270686
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 3812.68368368368 0.0930572633479354 0.0737933034263655 0.115376724874249
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 3842.46246246246 0.0927749047117521 0.0736380681266539 0.114963123600446
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 3872.24124124124 0.0924964752470312 0.07348509660348 0.114554966433768
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 3902.02002002002 0.0922218933210583 0.0733343396449049 0.114152146250956
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 3931.7987987988 0.091951079550607 0.07318574945639 0.113754558726459
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 3961.57757757758 0.0916839567248922 0.0730392796100948 0.113362102241578
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 3991.35635635636 0.0914204497316728 0.0728948849963367 0.112974677797138
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 4021.13513513513 0.0911604854863514 0.0727525217771068 0.112592188929509
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 4050.91391391391 0.0909039928639329 0.0726121473415398 0.112214541629852
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 4080.69269269269 0.0906509026337068 0.0724737202632426 0.111841644266425
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 4110.47147147147 0.0904011473965263 0.0723372002593937 0.11147340750983
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 4140.25025025025 0.0901546615245665 0.0722025481515253 0.111109744261065
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 4170.02902902903 0.0899113811034456 0.0720697258279103 0.110750569582251
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 4199.80780780781 0.0896712438766037 0.0719386962074763 0.110395800629939
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 4229.58658658659 0.0894341891918351 0.0718094232051759 0.110045356590867
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 4259.36536536537 0.0892001579498799 0.0716818716987449 0.109699158620068
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 4289.14414414414 0.0889690925549798 0.0715560074967834 0.109357129781234
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 4318.92292292292 0.0887409368673138 0.0714317973080989 0.109019194989237
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 4348.7017017017 0.0885156361572295 0.0713092087122548 0.108685280954712
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 4378.48048048048 0.0882931370611913 0.0711882101312665 0.108355316130623
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 4408.25925925926 0.0880733875393713 0.0710687708023969 0.10802923066073
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 4438.03803803804 0.0878563368348117 0.0709508607519986 0.107706956329874
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 4467.81681681682 0.0876419354340912 0.0708344507703582 0.107388426516001
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 4497.5955955956 0.0874301350294304 0.0707195123874963 0.107073576143875
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 4527.37437437437 0.0872208884821766 0.0706060178498837 0.106762341640379
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 4557.15315315315 0.0870141497876078 0.0704939400980305 0.106454660891375
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 4586.93193193193 0.0868098740410025 0.0703832527449125 0.10615047320003
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 4616.71071071071 0.0866080174049213 0.0702739300551978 0.105849719246576
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 4646.48948948949 0.0864085370776503 0.0701659469252387 0.105552341049422
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 4676.26826826827 0.0862113912627587 0.0700592788637968 0.105258281927586
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 4706.04704704705 0.0860165391397245 0.0699539019734703 0.104967486464384
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 4735.82582582583 0.0858239408355852 0.0698497929327929 0.10467990047233
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 4765.6046046046 0.0856335573975719 0.0697469289789774 0.1043954709592
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 4795.38338338338 0.0854453507666873 0.0696452878912753 0.104114146095214
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 4825.16216216216 0.085259283752189 0.0695448479749296 0.103835875181294
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 4854.94094094094 0.0850753200069435 0.0694455880456928 0.103560608618361
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 4884.71971971972 0.0848934240036153 0.0693474874148901 0.103288297877623
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 4914.4984984985 0.0847135610116589 0.0692505258750037 0.103018895471827
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 4944.27727727728 0.0845356970750812 0.0691546836857581 0.102752354927426
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 4974.05605605606 0.0843597989909464 0.0690599415606848 0.102488630757644
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 5003.83483483483 0.0841858342885921 0.0689662806541493 0.102227678436386
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 5033.61361361361 0.0840137712095316 0.0688736825488202 0.101969454372982
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 5063.39239239239 0.0838435786880141 0.0687821292435634 0.101713915887715
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 5093.17117117117 0.0836752263322196 0.0686916031417453 0.101461021188122
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 5122.94994994995 0.0835086844060627 0.0686020870399281 0.101210729346025
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 5152.72872872873 0.083343923811584 0.0685135641169422 0.100963000275279
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 5182.50750750751 0.0831809160719062 0.0684260179233216 0.100717794710197
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 5212.28628628629 0.0830196333147335 0.0683394323710877 0.100475074184643
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 5242.06506506507 0.0828600482563754 0.0682537917238679 0.100234801011757
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 5271.84384384384 0.0827021341862743 0.0681690805873379 0.0999969382642927
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 5301.62262262262 0.0825458649520197 0.0680852838999728 0.0997614497555572
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 5331.4014014014 0.0823912149448293 0.0680023869240978 0.0995283000209107
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 5361.18018018018 0.0822381590854828 0.067920375237226 0.0992974542998258
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 5390.95895895896 0.0820866728106896 0.067839234723673 0.0990688785184776
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 5420.73773773774 0.0819367320598759 0.0677589515664374 0.0988425392728478
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 5450.51651651652 0.0817883132623767 0.0676795122393386 0.0986184038123264
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 5480.2952952953 0.0816413933250165 0.0676009034994015 0.0983964400237931
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 5510.07407407407 0.0814959496200679 0.067523112379479 0.0981766164161614
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 5539.85285285285 0.0813519599735713 0.0674461261811046 0.0979589021053719
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 5569.63163163163 0.0812094026540061 0.0673699324675659 0.0977432667998175
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 5599.41041041041 0.0810682563612993 0.0672945190571913 0.0975296807861868
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 5629.18918918919 0.0809285002161608 0.0672198740168424 0.0973181149157127
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 5658.96796796797 0.0807901137497331 0.0671459856556051 0.0971085405908106
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 5688.74674674675 0.0806530768935457 0.0670728425186713 0.0969009297520959
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 5718.52552552553 0.0805173699697635 0.0670004333814058 0.0966952548657665
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 5748.3043043043 0.080382973681719 0.066928747243591 0.0964914889113384
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 5778.08308308308 0.0802498691047178 0.0668577733238434 0.0962896053697246
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 5807.86186186186 0.0801180376771107 0.0667875010541967 0.096089578211644
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 5837.64064064064 0.0799874611916207 0.066717920074844 0.0958913818863509
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 5867.41941941942 0.0798581217869186 0.0666490202290356 0.0956949913106747
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 5897.1981981982 0.0797300019394369 0.0665807915581259 0.0955003818583601
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 5926.97697697698 0.0796030844554159 0.0665132242967648 0.0953075293496965
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 5956.75575575576 0.079477352463174 0.0664463088682282 0.0951164100414307
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 5986.53453453453 0.0793527894055936 0.0663800358798836 0.0949270006169505
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 6016.31331331331 0.0792293790328176 0.0663143961187858 0.0947392781767331
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 6046.09209209209 0.0791071053951474 0.0662493805473985 0.094553220229049
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 6075.87087087087 0.0789859528361385 0.0661849802994375 0.0943688046809135
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 6105.64964964965 0.0788659059858848 0.0661211866758318 0.0941860098292785
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 6135.42842842843 0.0787469497544873 0.0660579911407987 0.0940048143524571
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 6165.20720720721 0.0786290693257007 0.0659953853180282 0.0938251973017727
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 6194.98598598599 0.0785122501507525 0.0659333609869748 0.0936471380934285
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 6224.76476476476 0.0783964779423282 0.0658719100792518 0.0934706165005874
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 6254.54354354354 0.0782817386687197 0.0658110246751255 0.0932956126456582
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 6284.32232232232 0.0781680185481286 0.0657506970001063 0.0931221069927811
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 6314.1011011011 0.0780553040431225 0.0656909194216323 0.0929500803405063
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 6343.87987987988 0.0779435818552376 0.0656316844458443 0.0927795138146606
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 6373.65865865866 0.0778328389197247 0.0655729847144478 0.0926103888613956
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 6403.43743743744 0.0777230624004319 0.0655148130016604 0.0924426872404127
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 6433.21621621622 0.0776142396848228 0.0654571622112406 0.0922763910183591
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 6462.994994995 0.0775063583791235 0.0654000253735967 0.0921114825623912
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 6492.77377377377 0.077399406303596 0.0653433956429729 0.091947944533898
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 6522.55255255255 0.0772933714879334 0.06528726629471 0.0917857598823826
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 6552.33133133133 0.077188242166774 0.065231630722578 0.0916249118394948
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 6582.11011011011 0.0770840067753295 0.0651764824361799 0.0914653839132124
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 6611.88888888889 0.0769806539451259 0.0651218150584228 0.0913071598821656
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 6641.66766766767 0.0768781724998513 0.0650676223230551 0.0911502237901007
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 6671.44644644645 0.0767765514513094 0.0650138980722681 0.0909945599404797
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 6701.22522522523 0.0766757799954754 0.064960636254359 0.0908401528912113
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 6731.004004004 0.0765758475086491 0.0649078309214544 0.0906869874495093
aegy.wgs.non-AfrI3.AfrI3.unrel.n1206.mapQ20.JntSNPs.dMM4.Ngoye.6.1MBs.beagle.gz.mm05.50kb.rnd10.ld.gz r2 6760.78278278278 0.076476743543706 0.0648554762272925 0.0905350486668764
